category,city,email,name,phones,site,social
Металлопрокат,Москва,,НТК,tel:+74951090507,,https://wa.me/79023003906?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Москва,,ОЧАКОВО МЕТАЛЛ,tel:+79637854639,ochakovo-met.ru,https://wa.me/79637854639?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Москва,,МеталлСантехГрупп,tel:+74957840500,metallsantehgroup.ru,
Металлопрокат,Москва,,МЕТАЛЛСЕРВИС,tel:+74955653424,www.mc-mks.ru,
Металлопрокат,Москва,,Металл Сервис Комплект,tel:+74950151655,"metallservise.ru,metalloprokat-istra.ru",https://instagram.com/metall_servise
Металлопрокат,Москва,,Технопайп,tel:+74956470864,tpipe.ru,
Металлопрокат,Москва,,ИНХАРД,tel:+74993982077,inhard.ru,"https://wa.me/79680908911?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://t.me/inhard_tools"
Металлопрокат,Москва,,Звезда,tel:+74992580859,zwezdamos.ru,
Металлопрокат,Москва,,ТРАСТ-М,tel:+74992880068,trast-m24.ru,
Металлопрокат,Москва,,Металлокомплект-М,"tel:+74957770039,,,1001",www.metkomp.ru,
Металлопрокат,Москва,,ИТЭК,tel:+74951183118,www.itec-ferosplav.ru,
Металлопрокат,Москва,,АСК-МСЦ,tel:+74957751755,www.ask-msc.ru,
Металлопрокат,Москва,,КомплектСтройГрупп,tel:+74956649014,ksg-group.ru,
Металлопрокат,Москва,,СКМ,tel:+74951289894,ckm-mtc.ru,
Металлопрокат,Москва,,ВторМет-Ц,tel:+79266352078,vtormetc.ru,
Металлопрокат,Москва,,Profmetal-market,tel:+79777278729,profmetal-market.ru,https://facebook.com/profmetalmarket
Металлопрокат,Москва,,"Металлоторг, торгово-производственная компания",tel:+74952322985,www.metallotorg.ru,"https://vk.com/metallotorgchekhov,https://facebook.com/metallotorgchekhov"
Металлопрокат,Москва,,МеталлМСК,tel:+74993806054,metallmsk.ru,
Металлопрокат,Москва,,ВторЧерМет,tel:+79684040547,металл.net,
Металлопрокат,Москва,,Северсталь Маркет,tel:88002006939,"market.severstal.com,distribution.severstal.com","https://vk.com/severstalmarket,https://instagram.com/pao_severstal,https://facebook.com/oaoseverstal,https://twitter.com/Severstal,https://youtube.com/user/OAOSeverstal,https://wa.me/79210585719?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Металлопрокат,Москва,,Ресурс,tel:+74959214496,www.cetka.info,
Металлопрокат,Москва,,Армада,tel:+74954103250,mosmetallgrup.ru,
Металлопрокат,Москва,,KSP-Steel,tel:+74952284801,td-kspsteel.ru,https://instagram.com/td_kspsteel
Металлопрокат,Москва,,"СоюзСтальТорг, торговый дом",tel:+74952120521,1000met.ru,
Металлопрокат,Москва,,"Superbau, торговая компания",tel:+74951342330,superbau.ru,
Металлопрокат,Москва,,"ТСБ, группа компаний",tel:+79260115410,www.tsb-msk.ru,
Металлопрокат,Ивановская область,tss37@mail.ru,Металл-Альянс,tel:+74932483030,ma37.ru,
Металлопрокат,Москва,,"А ГРУПП, компания по продаже труб и металлопроката",tel:+74956170707,www.agrupp.com,https://instagram.com/agrupp.pr
Металлопрокат,Москва,,"МЕТАЛЛСЕРВИС, торговая компания",tel:88005551914,"www.mc.ru,mc.ru,mc.ru","https://twitter.com/oaometallservis,https://facebook.com/oaometallservice,https://instagram.com/metallservice"
Металлопрокат,Москва,,Новолипецкий металлургический комбинат,tel:+74955040504,"www.nlmk.com,nlmk.shop","https://vk.com/nlmk_ru,https://twitter.com/nlmk,https://facebook.com/nlmk.press,https://instagram.com/nlmk_group,https://youtube.com/user/nlmkonair"
Металлопрокат,Москва,,Специальная металлургия,tel:88005001753,msk.specstali.ru,"https://vk.com/npksm,https://facebook.com/specstali,https://twitter.com/specstali,https://pinterest.com/specstali,https://ok.ru/group/54081059291351,https://instagram.com/specstali,https://youtube.com/channel/UCYg7qMW07tbHQcEuAwtncng"
Металлопрокат,Воронежская область,,Промлогистика-М,tel:+74732519138,,
Металлопрокат,Воронежская область,,Металлист,tel:+74732373624,,
Металлопрокат,Воронежская область,,КОРС-Воронеж,tel:+74732475534,korsvrn.ru,
Металлопрокат,Воронежская область,,ВСК+,tel:+79529524914,vck36.ru,https://wa.me/79529524914?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Воронежская область,,ОКАМА Сильвер,tel:+74732289578,okamagroup.ru,
Металлопрокат,Воронежская область,,Металл-Стандарт,tel:+74732323877,mtst36.ru,
Металлопрокат,Воронежская область,,Капитал-Плюс,tel:+74732797685,www.kapital-p.ru,https://wa.me/79202192099?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Воронежская область,,СоюзКомплект,tel:+74732022616,,
Металлопрокат,Воронежская область,,Специальная металлургия,tel:88005001753,vrn.specstali.ru,"https://vk.com/npksm,https://facebook.com/specstali,https://twitter.com/specstali,https://pinterest.com/specstali,https://ok.ru/group/54081059291351,https://instagram.com/specstali,https://youtube.com/channel/UCYg7qMW07tbHQcEuAwtncng"
Металлопрокат,Воронежская область,,Союзкомплект,,,
Металлопрокат,Воронежская область,,Карбофер метсервис,tel:+74732801815,carboferms.ru,
Металлопрокат,Воронежская область,,Craft Group,,,
Металлопрокат,Воронежская область,,Металлоптторг,tel:+74732434274,,
Металлопрокат,Воронежская область,,Черноземье,tel:+79194338145,,https://wa.me/79194338145?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Воронежская область,,Трубное решение,tel:+74732121223,voronezh.truboproduct.ru,
Металлопрокат,Воронежская область,,АНЭП,tel:+74732110205,voronezh.anepmetall.ru,
Металлопрокат,Воронежская область,,Металл-Центр,tel:+74732463191,,
Металлопрокат,Воронежская область,,МЕТАЛЛСНАБ,tel:+74732516795,metallsnab-vrn.ru,
Металлопрокат,Воронежская область,,Королевский трубный завод,tel:+74732000429,www.ktzholding.com,
Металлопрокат,Воронежская область,,Евро Металл Групп,tel:88003336033,eurometalgroup.ru,"https://vk.com/eurometalgroup,https://facebook.com/eurometalgroup,https://twitter.com/eurometalgroup,https://instagram.com/coppertubeshop,https://wa.me/79009637120?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Металлопрокат,Воронежская область,,Металлопрокат,tel:+74732204426,,
Металлопрокат,Воронежская область,,Забор и Кровля,tel:+79805489555,zabor-krov.ru,"https://wa.me/79805489555?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79805489555"
Металлопрокат,Воронежская область,,Дентис,tel:+74732604447,www.dentis.ru,https://wa.me/79507651081?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Воронежская область,,Промкомплект,tel:+74732027777,www.pr-ko.ru,
Металлопрокат,Воронежская область,,Карбофер метсервис,tel:+74732801815,,
Металлопрокат, Калужская область,stalkor@mail.ru,СтальКор,tel:+74842401140,www.stalcor.ru,"https://wa.me/79105152000?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79105152000"
Металлопрокат,Москва,,АДС-Металл,tel:+74955404644,ads-metall.ru,
Металлопрокат,Москва,,Регионстрой,,rgnstroy.ru,
Металлопрокат,Воронежская область,,"СоюзКомплект, торговая компания",tel:+74732022616,,
Металлопрокат,Воронежская область,,База ПКЦ,tel:+74732398936,,
Строительная компания,Воронежская область,,СтройЭкология,tel:+74732402984,www.stroyecologi.ru,"https://instagram.com/stroyecologi,https://facebook.com/stroyecologi,https://vk.com/club129274363,https://wa.me/79601195397?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79155802193?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79107498411?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79601195397"
Строительная компания,Воронежская область,,Авирон,tel:+74732471666,avironconstruction.ru,
Строительная компания,Воронежская область,,СтройТехИнвест,tel:+74732261835,www.sti36.ru,
Торгово-производственная компания,Воронежская область,,Дельтика,tel:+74732333543,deltika.ru,"https://vk.com/deltika_vrn,https://instagram.com/deltika_vrn"
Строительные материалы,Воронежская область,gs.grandstroy@mail.ru,ГрандСтрой,tel:+74732606494,www.grandstroy.pro,
Строительные материалы,Воронежская область,,ХимТек,tel:+74732106136,www.voronezh.ximtek.ru,
Строительные материалы,Воронежская область,,Версаль,,,
Торгово-производственная компания,Москва,,"Майсан, торгово-производственная компания",tel:+74996536069,www.maysun.ru,
Торгово-производственная компания,Москва,,Interra deco group,tel:+79636304548,idg-deco.ru,"https://facebook.com/IDG-Art-Design-272722122845524,https://youtube.com/channel/UCrSKm53-n2NYUxEyuYwG_xA"
Цветной металл,Москва,,Ставмет,tel:+74994905193,stavmet.com,"https://vk.com/stavmet_com,https://instagram.com/stavmet_com,https://twitter.com/stavmet_com,https://facebook.com/stavmetcom,https://pinterest.com/stavmet_com,https://wa.me/79258666611?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79258666611"
Цветной металл,Москва,,Ставмет,tel:+74994905193,stavmet.com,"https://vk.com/stavmet_com,https://instagram.com/stavmet_com,https://twitter.com/stavmet_com,https://facebook.com/stavmetcom,https://pinterest.com/stavmet_com,https://wa.me/79258666611?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79258666611"
Цветной металл,Москва,,Пункт приема цветных металлов,,,
Цветной металл,Москва,,Пункт приема металлолома,,,
Цветной металл,Москва,,Энергометснаб,tel:+79661943325,energometsnab.ru,https://wa.me/79661943325?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Цветной металл,Москва,,Энергометснаб,tel:+79661943325,energometsnab.ru,"https://wa.me/79661943325?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79683814583?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Цветной металл,Москва,,Пункт приема металлолома,tel:+79263495464,,
Цветной металл,Москва,,Пункт приема лома,tel:+79265884080,,https://wa.me/79265884080?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Цветной металл,Москва,,Технолом,tel:+79099930968,приём-металла.рф,
Цветной металл,Москва,,Технолом,tel:+79264106363,priem-metala.ru,"https://wa.me/79264106363?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79264106363"
Цветной металл,Москва,,Технолом,tel:+79099930968,приём-металла.рф,
Цветной металл,Москва,,Вторметресурс-К,tel:+79857643735,,
Цветной металл,Москва,,Пункт приема лома,tel:+79672247932,,https://wa.me/79672247932?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Цветной металл,Москва,,Технолом,tel:+79099930968,приём-металла.рф,
Цветной металл,Москва,,Компания по приему лома,tel:+79268973578,,
Цветной металл,Москва,,Металлолом МСК,tel:+79913103308,"mskmetallolom.ru,metallapriem.ru",
Цветной металл,Москва,sagametcompany@yandex.ru,Сагамет,tel:+79259210671,sagamet.ru,
Цветной металл,Москва,,Технолом,tel:+79099930968,"приём-металла.рф,tehnolom.ru",https://instagram.com/davidovichaleksandr85
Цветной металл,Москва,,Пункт приема металлолома,tel:+79266973325,,
Цветной металл,Москва,,Пункт приема металлолома,tel:+79653697178,,https://wa.me/79653697178?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Цветной металл,Москва,,ПКП Метизторг,tel:+74955102588,metiz-torg.ru,
Цветной металл,Москва,,Металлолом МСК,tel:+79913103366,"mskmetallolom.ru,metallapriem.ru",
Металлопрокат,Москва,,СпецСтальРус,tel:+74951502543,ssrus.ru,
Металлопрокат,Москва,,ОЛИМПСТРОЙ,tel:+74957418719,www.9952370.ru,
Цветной металл,Москва,,Каширский региональный оператор,,,
Цветной металл,Москва,,Технолом,tel:+79264106363,priem-metala.ru,"https://wa.me/79264106363?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79264106363"
Цветной металл,Москва,,Технолом,tel:+79099930968,приём-металла.рф,
Цветной металл,Москва,,Технолом,tel:+79264106363,priem-metala.ru,"https://wa.me/79264106363?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79264106363"
